,id,title,overview,release_date,popularity,vote_average,vote_count
13877,4437,2010,"While planet Earth poises on the brink of nuclear self-destruction, a team of Russian and American scientists aboard the Leonov hurtles to a rendezvous with the still-orbiting Discovery spacecraft and its sole known survivor, the homicidal computer HAL.",1984-12-06,3.0774,6.645,1024
13878,209361,One Chance,"This film follows the remarkable and inspirational true story of Paul Potts, a shy, bullied shop assistant by day and an amateur opera singer by night.",2013-09-09,2.4437,6.644,313
13879,11566,Dave,A sweet-natured Temp Agency operator and amateur Presidential look-alike is recruited by the Secret Service to become a temporary stand-in for the President of the United States.,1993-05-07,2.0009,6.644,807
13880,10189,Pineapple Express,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,2008-08-06,3.7342,6.644,4070
13881,9313,The Man in the Iron Mask,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.",1998-03-12,5.2862,6.644,4042
13882,6415,Three Kings,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",1999-09-27,1.873,6.644,2214
13883,635731,Pig,A truffle hunter who lives alone in the Oregon wilderness must visit Portland to find the mysterious person who stole his beloved foraging pig.,2021-07-16,2.6324,6.643,1639
13884,615667,Ma Rainey's Black Bottom,Tensions rise when the trailblazing Mother of the Blues and her band gather at a Chicago recording studio in 1927. Adapted from August Wilson's play.,2020-11-25,1.5219,6.643,1231
13885,433252,Our Souls at Night,"Addie Moore and Louis Waters, a widow and widower, have lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbour.",2017-09-29,1.1861,6.6,455
13886,366672,Paws of Fury: The Legend of Hank,"A hard-on-his-luck hound finds himself in a town full of cats in need of a hero to defend them from a ruthless villain's wicked plot to wipe their village off the map. With help from a reluctant mentor, our underdog must assume the role of town samurai and team up with the villagers to save the day.",2022-07-14,2.3251,6.643,321
13887,330764,The Brand New Testament,"God lives in Brussels. On Earth though, God is a coward, morally pathetic and odious to his family. His daughter, Ea, is bored at home and can't stand being locked up in a small apartment in ordinary Brussels, until the day she decides to revolt against her dad...",2015-09-02,1.4682,6.643,1730
13888,241848,The Guest,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",2014-09-05,6.0514,6.643,2084
13889,31608,Three Fugitives,"On his first day after being released from jail for 14 armed bank robberies, Lucas finds himself caught up in someone else's robbery. Perry has decided to hold up the local bank to raise money so that he can keep his daughter, Meg, and get her the treatment she needs. Dugan, a detective, assumes Lucas helped plan the robbery, and hence Lucas, Perry and Meg become three fugitives.",1989-01-27,1.3292,6.653,317
13890,10952,New Jack City,"A gangster, Nino, is in the Cash Money Brothers, making a million dollars every week selling crack. A cop, Scotty, discovers that the only way to infiltrate the gang is to become a dealer himself.",1991-03-08,4.0086,6.643,569
13891,9357,One Hour Photo,"Sy Parrish has lovingly developed photographs for the Yorkin family since their son was a baby. But as the Yorkins' lives become fuller, Sy's only seems lonelier, until he eventually convinces himself he's part of their family. When Sy's picture-perfect fantasy collides with an ugly dose of reality, a bizarre and thrilling confrontation ensues.",2002-08-21,1.2992,6.643,1830
13892,360638,The Student and Mister Henri,"Because of his wavering health, Monsieur Henri can no longer live alone in his Paris appartment.  Particularly grumpy, he ends up nonetheless accepting his son Paul's suggestion that he let one of his rooms out to a young female student.  Far from falling for her charms, Henri uses her to orchestrate utter family chaos...",2015-10-07,1.2942,6.6,384
13893,22970,The Cabin in the Woods,"Five friends set out for a weekend at a remote cabin in the woods, expecting nothing more than fun and relaxation. As night falls, they discover that something far more unsettling is at work and that nothing about their getaway is what it seems.",2012-04-12,6.0823,6.642,8349
13894,668640,Official Competition,"When a billionaire entrepreneur impulsively decides to create an iconic movie, he demands the best. Renowned filmmaker Lola Cuevas is recruited to mastermind this ambitious endeavour. Completing the all-star team are two actors with massive talent but even bigger egos: Hollywood heartthrob Félix Rivero and radical theatre actor Iván Torres. Both are legends, but not exactly best friends. Through a series of increasingly eccentric trials set by Lola, Félix and Iván must confront not only each other but also their own legacies. Who will be left when the cameras finally start rolling?",2021-09-04,1.5159,6.641,430
13895,558449,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",2024-11-13,12.1527,6.641,4125
13896,484247,A Simple Favor,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.",2018-09-13,3.6227,6.6,4494
13897,236737,Spanish Affair,"Rafael, a Seville citizen who has never left the Spanish region of Andalucia, decides to leave his homeland to follow Amaia, a Basque girl unlike other women he has known.",2014-03-14,0.9097,6.6,660
13898,62835,Colombiana,"After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",2011-07-27,10.6996,6.641,2784
13899,11135,The Rescuers Down Under,"A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat.",1990-11-16,0.7887,6.641,1360
13900,9331,Clear and Present Danger,"Agent Jack Ryan becomes acting Deputy Director of Intelligence for the CIA when Admiral Greer is diagnosed with cancer. When an American businessman, and friend of the president, is murdered on his yacht, Ryan starts discovering links between the man and drug dealers. As former CIA agent John Clark is sent to Colombia to kill drug cartel kingpins in retaliation, Ryan must fight through multiple cover-ups to figure out what happened and who's responsible.",1994-08-03,4.6266,6.638,1624
13901,2605,Short Circuit,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",1986-05-09,3.6244,6.641,1575
13902,529485,The Way Back,"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction, attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",2020-03-05,2.4058,6.638,1289
13903,464446,Return,"A young man returns home for the weekend to discover the difficulty of juggling friends, parents, magic mushrooms and several thousand chickens.",2015-07-04,1.1398,6.64,630
13904,49521,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",2013-06-12,10.8716,6.6,15873
13905,15613,Fire in the Sky,"After clearing brush for the government, a group of men return to town claiming their friend was abducted. Despite no apparent motive or evidence of foul play, no-one believes their story and his disappearance is treated as murder.",1993-03-12,1.8833,6.637,663
13906,13672,JCVD,"Between his tax problems and his legal battle with his wife for the custody of his daughter, these are hard times for the action movie star who finds that even Steven Seagal has pinched a role from him! This fictionalized version of Jean-Claude Van Damme returns to the country of his birth to seek the peace and tranquility he can no longer enjoy in the United States, but inadvertently gets involved in a bank robbery with hostages.",2008-06-04,2.8719,6.6,545
13907,7859,Half Nelson,"Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope.",2006-08-11,3.0939,6.639,924
13908,1826,Russian Dolls,"Five years after their summer together in Barcelona, Xavier, William, Wendy, Martine and Isabelle reunite.",2005-06-15,2.8231,6.64,716
13909,1266,Street Kings,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.",2008-04-10,4.6266,6.6,1614
13910,817648,Home Team,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team.",2022-01-28,2.2384,6.639,775
13911,616651,Stillwater,"Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",2021-07-29,3.3009,6.639,1361
13912,86825,Stoker,"After India's father dies in an auto accident, her uncle Charlie, whom she never knew existed, comes to live with her and her emotionally unstable mother Evelyn. Soon after his arrival, she comes to suspect this mysterious, charming man has ulterior motives, but instead of feeling outrage or horror, this friendless girl becomes increasingly infatuated with him.",2013-02-28,2.0501,6.637,2353
13913,38368,Uncle Boonmee Who Can Recall His Past Lives,"Suffering from acute kidney failure, Boonmee has chosen to spend his final days surrounded by his loved ones in the countryside. Surprisingly, the ghost of his deceased wife appears to care for him, and his long lost son returns home in a non-human form. Contemplating the reasons for his illness, Boonmee treks through the jungle with his family to a mysterious hilltop cave—the birthplace of his first life.",2010-06-25,5.3334,6.638,414
13914,12609,Help! I'm a Fish,"Three children are accidentally transformed into fish after consuming a potion made by an eccentric scientist. The kids end up in the sea, with one problem: they must find and drink the antidote within 48 hours, or forever remain as fish.",2000-10-06,4.8658,6.626,443
13915,97,Tron,"When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world and becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",1982-07-09,7.4805,6.637,2630
13916,511817,Wendell & Wild,Two scheming demons strike a deal with a punk rock-loving teen so they can leave the Underworld and live out their dreams in the Land of the Living.,2022-10-21,1.4977,6.6,369
13917,454458,UglyDolls,"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",2019-05-01,2.2483,6.638,459
13918,244772,The Skeleton Twins,"Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship.",2014-06-05,1.3,6.638,681
13919,9613,Spider,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",2002-11-06,2.2502,6.638,909
13920,6964,Something's Gotta Give,"When perpetually single, aging music industry exec Harry Sanborn, and his latest trophy girlfriend, Marin, arrive at her mother's beach house in the Hamptons, they find that her mother, playwright Erica Barry, also plans to stay for the weekend. Erica is scandalized by the relationship and Harry's sexist ways. But when Harry has a heart attack while there, and the doctor prescribes bedrest, his only option is to stay at the Barry home. Left in the care of Erica and his doctor, a love triangle starts to take shape.",2003-12-12,4.3924,6.638,1707
13921,803104,Sex Appeal,"Avery, a teenager with a tendency towards perfectionism, enlists her friend Larson to help her prepare for her first time with her long-distance boyfriend.",2022-01-14,2.6477,6.637,307
13922,13967,Miss Potter,"Beatrix Potter, the author of the beloved children's book ""The Tale of Peter Rabbit"", struggles for love, happiness and success.",2006-12-03,3.0594,6.636,532
13923,9283,Beautiful Girls,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",1996-02-09,1.617,6.637,387
13924,1571,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",2007-06-20,6.7268,6.637,6183
13925,332794,The Odyssey,"The aquatic adventure of the highly influential and fearlessly ambitious pioneer, innovator, filmmaker, researcher, and conservationist, Jacques-Yves Cousteau, covers roughly thirty years of an inarguably rich in achievements life.",2016-10-12,0.7919,6.636,427
13926,15742,Taxidermia,"Set over three generations and beginning with a sexually frustrated orderly during WWII who relieves his tensions in the most outlandish, gross ways. The result of his liaison is a glutton who grows up to be a champion speed eater. He produces a child who becomes obsessed with taxidermy.",2006-08-23,4.3412,6.636,337
13927,12155,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",2010-03-03,11.8807,6.636,14562
13928,8913,Pet Sematary,"After the Creed family's cat is accidentally killed, a friendly neighbor advises its burial in a mysterious nearby cemetery.",1989-04-21,4.1863,6.6,2322
13929,722149,Luther: The Fallen Sun,"A gruesome serial killer is terrorizing London while brilliant but disgraced detective John Luther sits behind bars. Haunted by his failure to capture the cyber psychopath who now taunts him, Luther decides to break out of prison to finish the job by any means necessary.",2023-02-24,2.7445,6.6,1044
13930,621870,Secret Society of Second Born Royals,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",2020-09-25,2.9438,6.635,558
13931,618162,The Harder They Fall,"Gunning for revenge, outlaw Nat Love saddles up with his gang to take down enemy Rufus Buck, a ruthless crime boss who just got sprung from prison.",2021-10-22,2.5667,6.636,1165
13932,39100,Dragon Ball Z: The World's Strongest,"The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue.",1990-03-10,3.3952,6.6,538
13933,35052,Cracks,Jealousy flares after the headmistress of an elite boarding school for girls becomes obsessed with a new student.,2009-12-04,3.4055,6.6,429
13934,16418,Barbie Presents: Thumbelina,"Meet a tiny girl named Thumbelina who lives in harmony with nature in the magical world of the Twillerbees that's hidden among the wildflowers. At the whim of a spoiled young girl named Makena, Thumbelina and her two friends have their patch of wildflowers uprooted and are transported to a lavish apartment in the city.",2009-02-24,1.8751,6.635,504
13935,499701,Dora and the Lost City of Gold,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",2019-08-08,4.2271,6.634,1794
13936,390062,Jungle,"In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.",2017-06-27,4.1911,6.632,2076
13937,241855,Spring,"A young man in a personal tailspin flees the US to Italy, where he sparks up a romance with a woman harboring a dark, primordial secret.",2014-10-08,3.4969,6.628,756
13938,26388,Buried,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,2010-09-24,3.4817,6.634,2958
13939,11455,Up in Smoke,"An unemployed pot-smoking slacker and amateur drummer, Anthony Stoner ditches his strict parents and hits the road, eventually meeting kindred spirit Pedro de Pacas. While the drug-ingesting duo is soon arrested for possession of marijuana, Anthony and Pedro get released on a technicality, allowing them to continue their many misadventures and ultimately compete in a rock band contest, where they perform the raucous tune ""Earache My Eye.""",1978-05-16,2.2868,6.634,613
13940,6639,Love in the Time of Cholera,"In Colombia just after the Great War, an old man falls from a ladder; dying, he professes great love for his wife. After the funeral, a man calls on the widow - she dismisses him angrily. Flash back more than 50 years to the day Florentino Ariza, a telegraph boy, falls in love with Fermina Daza, the daughter of a mule trader.",2007-10-04,1.2901,6.634,397
13941,873126,My Name Is Vendetta,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge.",2022-11-30,1.9332,6.633,636
13942,338953,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",2022-04-06,8.5349,6.631,4947
13943,177699,Alan Partridge: Alpha Papa,"When famous DJ Alan Partridge’s radio station is taken over by a new media conglomerate, it sets in motion a chain of events which see Alan having to work with the police to defuse a potentially violent siege.",2013-07-24,0.8992,6.633,480
13944,3877,Things We Lost in the Fire,"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.",2007-09-26,0.7664,6.6,379
13945,1100988,28 Years Later,"Twenty-eight years after the Rage virus outbreak, Britain remains sealed off from the world. A fortified island community survives in isolation—until a young boy’s journey to the mainland reveals how both the infected and the survivors have evolved.",2025-06-18,44.5441,6.627,2074
13946,660833,Multiverse,Four brilliant university students are forced to confront themselves in terrifying ways when their Quantum Physics experiment leads to an entangled parallel existence that leaves them questioning who they are and what is real.,2021-11-12,3.9205,6.6,341
13947,514847,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",2020-03-11,5.2136,6.633,3508
13948,320367,Return,"A tale of terror. Cathy Reed has been institutionalized most of her life because of Schizophrenia, as a child her parents thought she was possessed by demons and had her exercised by priests. Medical science saw different. Now decades later Cathy is freed, relocated to her own flat and given a chance to be independent. Once alone things are not what they all seem and when her nightmares turn real she questions her state of mind before she is left to face her demons.",2015-01-01,0.357,6.6,1177
13949,162215,How I Live Now,"An American girl, sent to the English countryside to stay with relatives, finds love and purpose while fighting for her survival as war envelops the world around her.",2013-09-10,1.8525,6.632,920
13950,27936,Micmacs,"While standing in the doorway of the video shop where he works, Bazil is inadvertently shot in the head. Now homeless and jobless, he is taken in by a troupe of misfits who live in a giant mound of trash. There Bazil begins his quest for revenge against the people who produced the gun that shot him.",2009-10-28,5.032,6.632,639
13951,10133,Cypher,"An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.",2002-10-01,2.2966,6.6,608
13952,733668,Return,"Eyüp decides to cross mount Ararat looking for his aunt in Yerevan after following a madman's words. His aunt has also been expecting someone to come from behind this mount for many years. Eyüp cannot be sure about the woman he finds behind the blue door, whether it is his aunt or not because they can't understand each other.",,0.301,6.631,424
13953,41211,Heartbreaker,Alex and his sister run a business designed to break up relationships. They are hired by a rich man to break up the wedding of his daughter. The only problem is that they only have one week to do so.,2010-03-17,3.3545,6.6,1388
13954,18415,Gummo,"Solomon and Tummler are two teenagers killing time in Xenia, Ohio, a small town that has never recovered from the tornado that ravaged the community in the 1970s.",1997-10-17,2.1717,6.631,685
13955,339964,Valerian and the City of a Thousand Planets,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",2017-07-19,7.2504,6.631,7829
13956,10328,Cocoon,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",1985-06-21,3.8651,6.63,1368
13957,5595,Fermat's Room,"Four mathematicians are imprisoned in a shrinking room; with the walls closing in, they must try anything to escape this fatal puzzle.",2007-10-07,1.3796,6.63,442
13958,1064028,Subservience,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",2024-08-15,7.484,6.63,924
13959,763285,Ambulance,"Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million.",2022-03-16,3.9319,6.629,2353
13960,417466,Monos,"On a faraway mountaintop, eight kids with guns watch over a hostage and a conscripted milk cow.",2019-08-15,3.2407,6.629,427
13961,238636,The Purge: Anarchy,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",2014-07-17,6.08,6.629,6610
13962,166076,Superman: Unbound,"Superman and Supergirl take on the cybernetic being known as Brainiac, who boasts that he possesses ""the knowledge and strength of 10,000 worlds.""",2013-04-23,1.2181,6.629,451
13963,12113,Body of Lies,"The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival.",2008-10-09,2.3217,6.629,3222
13964,9093,The Four Feathers,"A young British officer resigns his post when he learns of his regiment's plan to ship out to the Sudan for the conflict with the Mahdi. His friends and fiancée send him four white feathers as symbols of what they view as his cowardice. To redeem his honor, he disguises himself as an Arab and secretly saves their lives.",2002-09-08,1.6683,6.629,578
13965,2454,The Chronicles of Narnia: Prince Caspian,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",2008-05-15,6.1392,6.629,6645
13966,370665,Dilwale,Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.,2015-12-18,1.7346,6.6,333
13967,136799,Trolls,"After the monstrous Bergens invade Troll Village, Princess Poppy, the happiest Troll ever born, and overly-cautious, curmudgeonly outcast Branch set off on a journey to rescue her friends. Their mission is full of adventure and mishaps, as this mismatched duo try to tolerate each other long enough to get the job done.",2016-10-13,11.4794,6.628,3753
13968,46655,The Little Bather,"Louis-Philippe Fourchaume, another typical lead-role for French comedy superstar Louis de Funès, is the dictatorial CEO of a French company which designs and produces sail yachts, and fires in yet another tantrum his designer André Castagnier, not realizing that man is his only chance to land a vital contract with the Italian magnate Marcello Cacciaperotti. So he has to find him at his extremely rural birthplace in 'la France profonde', which proves a torturous odyssey for the spoiled rich man; when he does get there his torment is far from over: the country bumpkin refuses to resume his slavish position now the shoe is on the other foot, so Fourchaume is dragged along in the boorish family life, and at times unable to control his temper, which may cost him more credit then he painstakingly builds up...",1968-03-22,2.5149,6.628,380
13969,814757,Empire of Light,"The duty manager of a seaside cinema, who is struggling with her mental health, forms a relationship with a new employee on the south coast of England in the 1980s.",2022-12-09,1.8639,6.626,604
13970,597891,Kate,A ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.,2021-09-10,2.5183,6.627,1649
13971,347866,Hot Summer Nights,"In 1991, a sheltered teenager comes of age during a wild summer on Cape Cod, getting rich from selling pot to gangsters, falling in love for the first time, partying, and eventually realizing that he's in way over his head.",2018-07-26,1.522,6.627,785
13972,38718,Reversal of Fortune,"Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.",1990-10-19,3.0826,6.6,342
13973,11422,Midway,"This war drama depicts the U.S. and Japanese forces in the naval Battle of Midway, which became a turning point for Americans during World War II.",1976-06-18,3.7827,6.6,311
13974,9532,Final Destination,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",2000-03-17,6.6461,6.628,6474
13975,1729,The Forbidden Kingdom,"An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.",2008-04-17,5.5618,6.627,1853
13976,555850,The Holiday Calendar,A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future -- and pointing her toward love.,2018-11-02,1.6931,6.626,1037
13977,172803,Hours,A father struggles to keep his infant daughter alive in the wake of Hurricane Katrina.,2013-12-04,3.1503,6.626,772
13978,10691,Crazy/Beautiful,"At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood.",2001-06-29,3.6346,6.626,376
13979,626412,Alienoid: Return to the Future,"Ean has a critical mission to return to the future to save everyone. However, she becomes trapped in the distant past while trying to prevent the escape of alien prisoners who are locked up in the bodies of humans. Meanwhile, Muruk, who helps Ean escape various predicaments, is unnerved when he begins sensing the presence of a strange being in his body. Traveling through the centuries, they are trying to prevent the explosion of the haava.",2024-01-10,4.0154,6.625,822
13980,523773,Little Italy,Former childhood pals Leo and Nikki are attracted to each other as adults—but will their feuding parents' rival pizzerias put a chill on their sizzling romance?,2018-08-24,1.8556,6.626,696
13981,315872,My Mother,"Margherita, a director in the middle of an existential crisis, has to deal with the inevitable and still unacceptable loss of her mother.",2015-04-16,0.9163,6.625,371
13982,267999,White God,"13 year old Lili fights to protect her dog Hagen, and is devastated when her father sets Hagen free on the streets. Still innocently believing love can conquer any difficulty, Lili sets out to save her dog. Failing in his desperate efforts to find his beloved owner, Hagen joins a canine revolt leading a revolution against their human abusers.",2014-06-12,0.956,6.625,357
13983,49517,Tinker Tailor Soldier Spy,"In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet mole within his former colleagues at the heart of MI6.",2011-09-16,3.2204,6.625,2831
13984,615904,Marry Me,"After finding out about her fiancé's cheating ways, a pop superstar impulsively marries a total stranger. They must soon decide if two people from such different worlds can find true love.",2022-02-09,3.0,6.624,1077
13985,498402,Aline,"A fictionalized biopic of Aline Dieu, a multitalented singer from a musically inclined family.",2021-11-10,1.723,6.624,387
13986,177494,Veronica Mars,"Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",2014-03-13,1.4793,6.624,1122
13987,80321,Madagascar 3: Europe's Most Wanted,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",2012-06-06,8.5489,6.6,6430
13988,16395,Inferno,A young man returns from Rome to his sister's satanic New York apartment house.,1980-02-07,1.4465,6.624,658
